record_id,timestamp,O,T,L,S,C,M
2441,2017-12-23T08:27:35,0,0,0,1,1,0
2442,2017-12-23T08:28:05,0,0,0,1,1,0
2443,2017-12-23T08:28:36,0,0,0,0,1,0
2444,2017-12-23T08:29:07,0,0,0,1,1,0
2445,2017-12-23T08:29:37,0,0,0,0,1,0
2446,2017-12-23T08:30:08,0,0,0,1,1,0
2447,2017-12-23T08:30:39,0,0,0,1,1,0
2448,2017-12-23T08:31:09,0,0,0,0,1,0
2449,2017-12-23T08:31:40,0,0,0,1,1,0
2450,2017-12-23T08:32:11,0,0,0,1,1,0
2451,2017-12-23T08:32:41,0,0,0,1,1,0
2452,2017-12-23T08:33:12,0,0,0,0,1,0
2453,2017-12-23T08:33:42,0,0,0,1,1,0
2454,2017-12-23T08:34:13,0,0,0,1,1,0
2455,2017-12-23T08:34:44,0,0,0,1,1,0
2456,2017-12-23T08:35:14,0,0,0,1,1,0
2457,2017-12-23T08:35:45,0,0,0,0,1,0
2458,2017-12-23T08:36:16,0,0,0,1,1,0
2459,2017-12-23T08:36:46,0,0,0,1,1,0
2460,2017-12-23T08:37:17,0,0,0,1,1,0
2461,2017-12-23T08:37:47,0,0,0,0,1,0
2462,2017-12-23T08:38:18,0,0,0,1,1,0
2463,2017-12-23T08:38:49,0,0,0,0,1,0
2464,2017-12-23T08:39:19,0,0,0,1,1,0
2465,2017-12-23T08:39:50,0,0,0,1,1,0
2466,2017-12-23T08:40:21,0,0,0,0,1,0
2467,2017-12-23T08:40:51,0,0,0,0,1,0
2468,2017-12-23T08:41:22,0,0,0,0,1,0
2469,2017-12-23T08:41:53,0,0,0,0,1,0
2470,2017-12-23T08:42:23,0,0,0,0,1,0
2471,2017-12-23T08:42:54,0,0,0,1,1,0
2472,2017-12-23T08:43:24,0,0,0,1,1,0
2473,2017-12-23T08:43:55,0,0,0,1,1,0
2474,2017-12-23T08:44:26,0,0,0,1,1,0
2475,2017-12-23T08:44:56,0,0,0,1,1,0
2476,2017-12-23T08:45:27,0,0,0,1,1,0
2477,2017-12-23T08:45:58,0,0,0,1,1,0
2478,2017-12-23T08:46:28,0,0,0,0,1,0
2479,2017-12-23T08:46:59,0,0,0,0,1,0
2480,2017-12-23T08:47:30,0,0,0,1,1,0
2481,2017-12-23T08:48:00,0,0,0,1,1,0
2482,2017-12-23T08:48:31,0,0,0,1,1,0
2483,2017-12-23T08:49:01,0,0,0,1,1,0
2484,2017-12-23T08:49:32,0,0,0,1,1,0
2485,2017-12-23T08:50:03,0,0,0,0,1,0
2486,2017-12-23T08:50:33,0,0,0,0,1,0
2487,2017-12-23T08:51:04,0,0,0,0,1,0
2488,2017-12-23T08:51:35,0,0,0,0,1,0
2489,2017-12-23T08:52:05,0,0,0,1,1,0
2490,2017-12-23T08:52:36,0,0,0,0,1,0
2491,2017-12-23T08:53:07,0,0,0,1,1,0
2492,2017-12-23T08:53:37,0,0,0,1,1,0
2493,2017-12-23T08:54:08,0,0,0,1,1,0
2494,2017-12-23T08:54:38,0,0,0,1,1,0
2495,2017-12-23T08:55:09,0,0,0,0,1,0
2496,2017-12-23T08:55:40,0,0,0,0,1,0
2497,2017-12-23T08:56:41,0,0,0,1,1,0
2498,2017-12-23T08:57:12,0,0,0,1,1,0
2499,2017-12-23T08:57:42,0,0,0,0,1,0
2500,2017-12-23T08:58:13,0,0,0,1,1,0
2501,2017-12-23T08:58:44,0,0,0,1,1,0
2502,2017-12-23T08:59:14,0,0,0,1,1,0
2503,2017-12-23T08:59:45,0,0,0,1,1,0
2504,2017-12-23T09:00:15,0,0,0,0,1,0
2505,2017-12-23T09:00:46,0,0,0,1,1,0
2506,2017-12-23T09:01:17,0,0,0,0,1,0
2507,2017-12-23T09:01:47,0,0,0,1,1,0
2508,2017-12-23T09:02:18,0,0,0,1,1,0
2509,2017-12-23T09:02:49,0,0,0,0,1,0
2510,2017-12-23T09:03:19,0,0,0,0,1,0
2511,2017-12-23T09:03:50,0,0,0,1,1,0
2512,2017-12-23T09:04:21,0,0,0,1,1,0
2513,2017-12-23T09:04:51,0,0,0,1,1,0
2514,2017-12-23T09:05:22,0,0,0,0,1,0
2515,2017-12-23T09:05:52,0,0,0,0,1,0
2516,2017-12-23T09:06:23,0,0,0,1,1,0
2517,2017-12-23T09:06:54,0,0,0,1,1,0
2518,2017-12-23T09:07:24,0,0,0,1,1,0
2519,2017-12-23T09:07:55,0,0,0,2,1,0
2520,2017-12-23T09:08:26,0,0,0,1,1,0
2521,2017-12-23T09:08:56,0,0,0,1,1,0
2522,2017-12-23T09:09:27,0,0,0,1,1,0
2523,2017-12-23T09:09:57,0,0,0,0,1,0
2524,2017-12-23T09:10:28,0,0,0,1,1,0
2525,2017-12-23T09:10:59,0,0,0,1,1,0
2526,2017-12-23T09:11:29,0,0,0,0,1,0
2527,2017-12-23T09:12:00,0,0,0,0,1,0
2528,2017-12-23T09:12:31,0,0,0,1,1,0
2529,2017-12-23T09:13:01,0,0,0,1,1,0
2530,2017-12-23T09:13:32,0,0,0,1,1,0
2531,2017-12-23T09:14:03,0,0,0,1,1,0
2532,2017-12-23T09:14:33,0,0,0,1,1,0
2533,2017-12-23T09:15:04,0,0,0,1,1,0
2534,2017-12-23T09:15:34,0,0,0,1,1,0
2535,2017-12-23T09:16:05,0,0,0,1,1,0
2536,2017-12-23T09:16:36,0,0,0,0,1,0
2537,2017-12-23T09:17:06,0,0,0,0,0,0
2538,2017-12-23T09:17:37,0,0,0,1,1,0
2539,2017-12-23T09:18:08,0,0,0,1,1,0
2540,2017-12-23T09:18:38,0,0,0,2,1,0
2541,2017-12-23T09:19:09,0,0,0,1,1,0
2542,2017-12-23T09:19:40,0,0,0,1,1,0
2543,2017-12-23T09:20:10,0,0,0,1,1,0
2544,2017-12-23T09:20:41,0,0,0,1,1,0
2545,2017-12-23T09:21:11,0,0,0,1,0,0
2546,2017-12-23T09:21:42,0,0,0,1,1,0
2547,2017-12-23T09:22:13,0,0,0,1,1,0
2548,2017-12-23T09:22:43,0,0,0,2,1,0
2549,2017-12-23T09:23:14,0,0,0,1,1,0
2550,2017-12-23T09:23:45,0,0,0,1,1,0
2551,2017-12-23T09:24:15,0,0,0,1,1,0
2552,2017-12-23T09:24:46,0,0,0,1,1,0
2553,2017-12-23T09:25:17,0,0,0,1,1,0
2554,2017-12-23T09:25:47,0,0,0,1,1,0
2555,2017-12-23T09:26:18,0,0,0,1,1,0
2556,2017-12-23T09:26:48,0,0,0,0,1,0
2557,2017-12-23T09:27:19,0,0,0,1,1,0
2558,2017-12-23T09:27:50,0,0,0,1,1,0
2559,2017-12-23T09:28:20,0,0,0,2,1,0
2560,2017-12-23T09:28:51,0,0,0,2,1,0
2561,2017-12-23T09:29:22,0,0,0,2,1,0
2562,2017-12-23T09:29:52,0,0,0,1,1,0
2563,2017-12-23T09:30:23,0,0,0,1,1,0
2564,2017-12-23T09:30:54,0,0,0,0,1,0
2565,2017-12-23T09:31:24,0,0,0,1,1,0
2566,2017-12-23T09:31:55,0,0,0,1,1,0
2567,2017-12-23T09:32:25,0,0,0,1,1,0
2568,2017-12-23T09:32:56,0,0,0,2,1,0
2569,2017-12-23T09:33:27,0,0,0,1,1,0
2570,2017-12-23T09:33:57,0,0,0,1,1,0
2571,2017-12-23T09:34:28,0,0,0,1,1,0
2572,2017-12-23T09:34:59,0,0,0,1,1,0
2573,2017-12-23T09:35:29,0,0,0,1,1,0
2574,2017-12-23T09:36:00,0,0,0,0,1,0
2575,2017-12-23T09:36:31,0,0,0,1,1,0
2576,2017-12-23T09:37:01,0,0,0,1,0,0
2577,2017-12-23T09:37:32,0,0,0,1,1,0
2578,2017-12-23T09:38:02,0,0,0,1,1,0
2579,2017-12-23T09:38:33,0,0,0,1,1,0
2580,2017-12-23T09:39:04,0,0,0,0,1,0
2581,2017-12-23T09:39:34,0,0,0,1,1,0
2582,2017-12-23T09:40:05,0,0,0,1,1,0
2583,2017-12-23T09:40:36,0,0,0,0,1,0
2584,2017-12-23T09:41:06,0,0,0,1,1,0
2585,2017-12-23T09:41:37,0,0,0,1,1,0
2586,2017-12-23T09:42:07,0,0,0,1,1,0
2587,2017-12-23T09:42:38,0,0,0,1,1,0
2588,2017-12-23T09:43:09,0,0,0,1,1,0
2589,2017-12-23T09:43:39,0,0,0,1,1,0
2590,2017-12-23T09:44:10,0,0,0,1,0,0
2591,2017-12-23T09:44:41,0,0,0,1,0,0
2592,2017-12-23T09:45:11,0,0,0,1,1,0
2593,2017-12-23T09:45:42,0,0,0,1,1,0
2594,2017-12-23T09:46:13,0,0,0,1,1,0
2595,2017-12-23T09:46:43,0,0,0,1,1,0
2596,2017-12-23T09:47:14,0,0,0,2,1,0
2597,2017-12-23T09:47:44,0,0,0,1,1,0
2598,2017-12-23T09:48:15,0,0,0,1,1,0
2599,2017-12-23T09:48:46,0,0,0,1,1,0
2600,2017-12-23T09:49:16,0,0,0,1,1,0
2601,2017-12-23T09:49:47,0,0,0,1,1,0
2602,2017-12-23T09:50:18,0,0,0,1,1,0
2603,2017-12-23T09:50:48,0,0,0,1,1,0
2604,2017-12-23T09:51:19,0,0,0,0,1,0
2605,2017-12-23T09:51:50,0,0,0,1,0,0
2606,2017-12-23T09:52:20,0,0,0,1,1,0
2607,2017-12-23T09:52:51,0,0,0,2,1,0
2608,2017-12-23T09:53:52,0,0,0,1,0,0
2609,2017-12-23T09:54:23,0,0,0,1,0,0
2610,2017-12-23T09:54:53,0,0,0,1,0,0
2611,2017-12-23T09:55:24,0,0,0,1,0,0
2612,2017-12-23T09:55:55,0,0,0,0,1,0
2613,2017-12-23T09:56:25,0,0,0,0,1,0
2614,2017-12-23T09:56:56,0,0,0,1,0,0
2615,2017-12-23T09:57:27,0,0,0,1,0,0
2616,2017-12-23T09:57:57,0,0,0,2,0,0
2617,2017-12-23T09:58:28,0,0,0,2,0,0
2618,2017-12-23T09:58:58,0,0,0,1,1,0
2619,2017-12-23T09:59:29,0,0,0,1,1,0
2620,2017-12-23T10:00:00,0,0,0,1,1,0
2621,2017-12-23T10:00:30,0,0,0,1,1,0
2622,2017-12-23T10:01:01,0,0,0,2,1,0
2623,2017-12-23T10:01:32,0,0,0,2,0,0
2624,2017-12-23T10:02:02,0,0,0,1,0,0
2625,2017-12-23T10:02:33,0,0,0,1,0,0
2626,2017-12-23T10:03:04,0,0,0,1,0,0
2627,2017-12-23T10:03:34,0,0,0,1,1,0
2628,2017-12-23T10:04:05,0,0,0,1,1,0
2629,2017-12-23T10:04:35,0,0,0,0,1,0
2630,2017-12-23T10:05:06,0,0,0,1,1,0
2631,2017-12-23T10:05:37,0,0,0,1,0,0
2632,2017-12-23T10:06:07,0,0,0,1,0,0
2633,2017-12-23T10:06:38,0,0,0,0,0,0
2634,2017-12-23T10:07:09,0,0,0,1,0,0
2635,2017-12-23T10:07:39,0,0,0,1,0,0
2636,2017-12-23T10:08:10,0,0,0,0,0,0
2637,2017-12-23T10:08:41,0,0,0,0,0,0
2638,2017-12-23T10:09:11,0,0,0,1,0,0
2639,2017-12-23T10:09:42,0,0,0,1,1,0
2640,2017-12-23T10:10:12,0,0,0,1,0,0
2641,2017-12-23T10:10:43,0,0,0,1,1,0
2642,2017-12-23T10:11:14,0,0,0,1,1,0
2643,2017-12-23T10:11:44,0,0,0,1,0,0
2644,2017-12-23T10:12:15,0,0,0,1,1,0
2645,2017-12-23T10:12:46,0,0,0,1,1,0
2646,2017-12-23T10:13:16,0,0,0,1,0,0
2647,2017-12-23T10:13:47,0,0,0,1,1,0
2648,2017-12-23T10:14:18,0,0,0,1,1,0
2649,2017-12-23T10:14:48,0,0,0,1,1,0
2650,2017-12-23T10:15:19,0,0,0,1,1,0
2651,2017-12-23T10:15:49,0,0,0,1,1,0
2652,2017-12-23T10:16:20,0,0,0,1,1,0
2653,2017-12-23T10:16:51,0,0,0,1,0,0
2654,2017-12-23T10:17:21,0,0,0,1,0,0
2655,2017-12-23T10:17:52,0,0,0,0,0,0
2656,2017-12-23T10:18:23,0,0,0,1,1,0
2657,2017-12-23T10:18:53,0,0,0,1,0,0
2658,2017-12-23T10:19:24,0,0,0,0,0,0
2659,2017-12-23T10:19:54,0,0,0,1,0,0
2660,2017-12-23T10:20:25,0,0,0,1,0,0
2661,2017-12-23T10:20:56,0,0,0,0,0,0
2662,2017-12-23T10:21:26,0,0,0,1,0,0
2663,2017-12-23T10:21:57,0,0,0,1,0,0
2664,2017-12-23T10:22:28,0,0,0,1,1,0
2665,2017-12-23T10:22:58,0,0,0,0,1,0
2666,2017-12-23T10:23:29,0,0,0,1,0,0
2667,2017-12-23T10:24:00,0,0,0,1,0,0
2668,2017-12-23T10:24:30,0,0,0,1,0,0
2669,2017-12-23T10:25:01,0,0,0,1,0,0
2670,2017-12-23T10:25:31,0,0,0,1,0,0
2671,2017-12-23T10:26:02,0,0,0,1,0,0
2672,2017-12-23T10:26:33,0,0,0,1,1,0
2673,2017-12-23T10:27:03,0,0,0,1,1,0
2674,2017-12-23T10:27:34,0,0,0,1,1,0
2675,2017-12-23T10:28:05,0,0,0,0,1,0
2676,2017-12-23T10:28:35,0,0,0,1,1,0
2677,2017-12-23T10:29:06,0,0,0,1,1,0
2678,2017-12-23T10:29:37,0,0,0,1,1,0
2679,2017-12-23T10:30:07,0,0,0,0,0,0
2680,2017-12-23T10:30:38,0,0,0,0,1,0
2681,2017-12-23T10:31:08,0,0,0,1,0,0
2682,2017-12-23T10:31:39,0,0,0,1,0,0
2683,2017-12-23T10:32:10,0,0,0,1,1,0
2684,2017-12-23T10:32:40,0,0,0,1,0,0
2685,2017-12-23T10:33:11,0,0,0,1,0,0
2686,2017-12-23T10:33:42,0,0,0,1,0,0
2687,2017-12-23T10:34:12,0,0,0,1,0,0
2688,2017-12-23T10:34:43,0,0,0,1,0,0
2689,2017-12-23T10:35:14,0,0,0,1,0,0
2690,2017-12-23T10:35:44,0,0,0,1,0,0
2691,2017-12-23T10:36:15,0,0,0,1,0,0
2692,2017-12-23T10:36:45,0,0,0,0,1,0
2693,2017-12-23T10:37:16,0,0,0,1,1,0
2694,2017-12-23T10:37:47,0,0,0,0,1,0
2695,2017-12-23T10:38:17,0,0,0,2,1,0
2696,2017-12-23T10:38:48,0,0,0,1,1,0
2697,2017-12-23T10:39:19,0,0,0,1,0,0
2698,2017-12-23T10:39:49,0,0,0,2,1,0
2699,2017-12-23T10:40:20,0,0,0,1,0,0
2700,2017-12-23T10:40:51,0,0,0,1,0,0
2701,2017-12-23T10:41:21,0,0,0,1,1,0
2702,2017-12-23T10:41:52,0,0,0,1,1,0
2703,2017-12-23T10:42:22,0,0,0,0,1,0
2704,2017-12-23T10:42:53,0,0,0,0,1,0
2705,2017-12-23T10:43:24,0,0,0,0,1,0
2706,2017-12-23T10:43:54,0,0,0,1,1,0
2707,2017-12-23T10:44:25,0,0,0,1,1,0
2708,2017-12-23T10:44:56,0,0,0,1,0,0
2709,2017-12-23T10:45:26,0,0,0,2,0,0
2710,2017-12-23T10:45:57,0,0,0,1,1,0
2711,2017-12-23T10:46:28,0,0,0,1,1,0
2712,2017-12-23T10:46:58,0,0,0,1,1,0
2713,2017-12-23T10:47:29,0,0,0,1,1,0
2714,2017-12-23T10:47:59,0,0,0,1,1,0
2715,2017-12-23T10:48:30,0,0,0,2,1,0
2716,2017-12-23T10:49:01,0,0,0,1,1,0
2717,2017-12-23T10:50:02,0,0,0,1,1,0
2718,2017-12-23T10:50:33,0,0,0,1,1,0
2719,2017-12-23T10:51:03,0,0,0,1,1,0
2720,2017-12-23T10:51:34,0,0,0,1,1,0
2721,2017-12-23T10:52:04,0,0,0,1,1,0
2722,2017-12-23T10:52:35,0,0,0,1,1,0
2723,2017-12-23T10:53:06,0,0,0,1,1,0
2724,2017-12-23T10:53:36,0,0,0,2,1,0
2725,2017-12-23T10:54:07,0,0,0,1,0,0
2726,2017-12-23T10:54:38,0,0,0,1,1,0
2727,2017-12-23T10:55:08,0,0,0,2,1,0
2728,2017-12-23T10:55:39,0,0,0,2,1,0
2729,2017-12-23T10:56:10,0,0,0,1,1,0
2730,2017-12-23T10:56:40,0,0,0,1,1,0
2731,2017-12-23T10:57:11,0,0,0,1,1,0
2732,2017-12-23T10:57:41,0,0,0,1,1,0
2733,2017-12-23T10:58:12,0,0,1,1,1,0
2734,2017-12-23T10:58:43,0,0,0,1,1,0
2735,2017-12-23T10:59:13,0,0,0,0,1,0
2736,2017-12-23T10:59:44,0,0,0,1,1,0
2737,2017-12-23T11:00:15,0,0,1,0,1,0
2738,2017-12-23T11:00:45,0,0,0,1,0,0
2739,2017-12-23T11:01:16,0,0,0,2,1,0
2740,2017-12-23T11:01:47,0,0,0,1,1,0
2741,2017-12-23T11:02:17,0,0,0,0,1,0
2742,2017-12-23T11:02:48,0,0,0,1,1,0
2743,2017-12-23T11:03:18,0,0,0,1,1,0
2744,2017-12-23T11:03:49,0,0,0,1,0,0
2745,2017-12-23T11:04:20,0,0,0,1,0,0
2746,2017-12-23T11:04:50,0,0,0,1,1,0
2747,2017-12-23T11:05:21,0,0,0,1,0,0
2748,2017-12-23T11:05:52,0,0,0,1,0,0
2749,2017-12-23T11:06:22,0,0,0,1,1,0
2750,2017-12-23T11:06:53,0,0,0,1,0,0
2751,2017-12-23T11:07:24,0,0,0,0,0,0
2752,2017-12-23T11:07:54,0,0,0,1,1,0
2753,2017-12-23T11:08:25,0,0,0,1,1,0
2754,2017-12-23T11:08:55,0,0,0,1,1,0
2755,2017-12-23T11:09:26,0,0,0,1,1,0
2756,2017-12-23T11:09:57,0,0,1,2,0,0
2757,2017-12-23T11:10:27,0,0,1,2,0,0
2758,2017-12-23T11:10:58,0,0,1,1,1,0
2759,2017-12-23T11:11:29,0,0,1,1,1,0
2760,2017-12-23T11:11:59,0,0,1,0,1,0
2761,2017-12-23T11:12:30,0,0,1,1,0,0
2762,2017-12-23T11:13:01,0,0,1,1,0,0
2763,2017-12-23T11:13:31,0,0,1,1,1,0
2764,2017-12-23T11:14:02,0,0,1,1,0,0
2765,2017-12-23T11:14:32,0,0,1,1,0,0
2766,2017-12-23T11:15:03,0,0,0,2,0,0
2767,2017-12-23T11:15:34,0,0,0,2,0,0
2768,2017-12-23T11:16:04,0,0,0,2,0,0
2769,2017-12-23T11:16:35,0,0,1,0,1,0
2770,2017-12-23T11:17:06,0,0,1,1,1,0
2771,2017-12-23T11:17:36,0,0,1,1,1,0
2772,2017-12-23T11:18:07,0,0,1,1,1,0
2773,2017-12-23T11:18:38,0,0,1,1,1,0
2774,2017-12-23T11:19:08,0,0,1,1,1,0
2775,2017-12-23T11:19:39,0,0,1,1,1,0
2776,2017-12-23T11:20:09,0,0,1,1,1,0
2777,2017-12-23T11:20:40,0,0,1,1,0,0
2778,2017-12-23T11:21:11,0,0,1,1,0,0
2779,2017-12-23T11:21:41,0,0,1,1,0,0
2780,2017-12-23T11:22:12,0,0,1,2,1,0
2781,2017-12-23T11:22:43,0,0,1,2,1,0
2782,2017-12-23T11:23:13,0,0,1,1,1,0
2783,2017-12-23T11:23:44,0,0,1,0,1,0
2784,2017-12-23T11:24:14,0,0,1,1,1,0
2785,2017-12-23T11:24:45,0,0,1,1,1,0
2786,2017-12-23T11:25:16,0,0,1,0,1,0
2787,2017-12-23T11:25:46,0,0,1,1,1,0
2788,2017-12-23T11:26:17,0,0,1,1,1,0
2789,2017-12-23T11:26:48,0,0,1,1,1,0
2790,2017-12-23T11:27:18,0,0,1,1,1,0
2791,2017-12-23T11:27:49,0,0,1,1,1,0
2792,2017-12-23T11:28:20,0,0,1,1,1,0
2793,2017-12-23T11:28:50,0,0,1,1,1,0
2794,2017-12-23T11:29:21,0,0,1,1,1,0
2795,2017-12-23T11:29:51,0,0,1,1,1,0
2796,2017-12-23T11:30:22,0,0,1,1,1,0
2797,2017-12-23T11:30:53,0,0,1,1,1,0
2798,2017-12-23T11:31:23,0,0,1,1,1,0
2799,2017-12-23T11:31:54,0,0,1,1,1,0
2800,2017-12-23T11:32:25,0,0,1,1,0,0
2801,2017-12-23T11:32:55,0,0,1,1,1,0
2802,2017-12-23T11:33:26,0,0,1,1,1,0
2803,2017-12-23T11:33:57,0,0,1,1,1,0
2804,2017-12-23T11:34:27,0,0,1,0,0,0
2805,2017-12-23T11:34:58,0,0,1,1,1,0
2806,2017-12-23T11:35:28,0,0,1,1,1,0
2807,2017-12-23T11:35:59,0,0,1,1,1,0
2808,2017-12-23T11:36:30,0,0,1,1,1,0
2809,2017-12-23T11:37:00,0,0,1,1,1,0
2810,2017-12-23T11:37:31,0,0,1,1,1,0
2811,2017-12-23T11:38:02,0,0,1,1,1,0
2812,2017-12-23T11:38:32,0,0,1,1,1,0
2813,2017-12-23T11:39:03,0,1,1,1,1,0
2814,2017-12-23T11:39:34,0,0,1,0,1,0
2815,2017-12-23T11:40:04,0,0,1,1,1,0
2816,2017-12-23T11:40:35,0,0,1,1,1,0
2817,2017-12-23T11:41:05,0,0,1,1,0,0
2818,2017-12-23T11:41:36,0,0,1,1,1,0
2819,2017-12-23T11:42:07,0,0,1,1,1,0
2820,2017-12-23T11:42:37,0,0,1,1,0,0
2821,2017-12-23T11:43:08,0,1,1,1,0,0
2822,2017-12-23T11:43:39,0,0,1,1,1,0
2823,2017-12-23T11:44:09,0,0,1,1,1,0
2824,2017-12-23T11:44:40,0,1,1,1,1,0
2825,2017-12-23T11:45:11,0,1,1,1,0,0
2826,2017-12-23T11:46:12,0,1,1,1,1,0
2827,2017-12-23T11:46:42,0,1,1,1,1,0
2828,2017-12-23T11:47:13,0,1,1,1,0,0
2829,2017-12-23T11:47:44,0,1,1,1,1,0
2830,2017-12-23T11:48:14,0,1,1,1,1,0
2831,2017-12-23T11:48:45,0,1,1,2,1,1
2832,2017-12-23T11:49:16,1,1,1,2,1,1
2833,2017-12-23T11:49:46,1,1,1,2,1,1
2834,2017-12-23T11:50:17,1,1,1,2,1,1
2835,2017-12-23T11:50:48,1,1,1,2,1,1
2836,2017-12-23T11:51:18,1,1,1,2,1,0
2837,2017-12-23T11:51:49,1,1,1,2,1,0
2838,2017-12-23T11:52:19,1,1,1,2,1,0
2839,2017-12-23T11:52:50,1,1,1,1,1,0
2840,2017-12-23T11:53:21,1,1,1,2,1,0
2841,2017-12-23T11:53:51,1,1,1,2,1,0
2842,2017-12-23T11:54:22,1,1,1,2,1,0
2843,2017-12-23T11:54:53,1,1,1,2,1,0
2844,2017-12-23T11:55:23,1,1,1,2,1,1
2845,2017-12-23T11:55:54,1,1,1,2,1,1
2846,2017-12-23T11:56:24,1,1,1,2,1,1
2847,2017-12-23T11:56:55,1,1,1,2,1,1
2848,2017-12-23T11:57:26,1,1,1,2,1,0
2849,2017-12-23T11:57:56,1,1,1,2,1,1
2850,2017-12-23T11:58:27,1,1,1,2,1,0
2851,2017-12-23T11:58:58,1,1,1,2,1,1
2852,2017-12-23T11:59:28,1,1,1,2,1,0
2853,2017-12-23T11:59:59,1,1,1,1,1,1
2854,2017-12-23T12:00:30,1,1,1,2,1,0
2855,2017-12-23T12:01:00,1,1,1,2,1,0
2856,2017-12-23T12:01:31,1,1,1,1,1,1
2857,2017-12-23T12:02:01,1,1,1,2,1,0
2858,2017-12-23T12:02:32,1,1,1,2,1,0
2859,2017-12-23T12:03:03,1,1,1,2,1,1
2860,2017-12-23T12:03:33,1,1,1,2,1,0
2861,2017-12-23T12:04:04,1,1,1,2,1,1
2862,2017-12-23T12:04:35,1,1,1,2,1,0
2863,2017-12-23T12:05:05,1,1,1,2,1,0
2864,2017-12-23T12:05:36,1,1,1,2,1,0
2865,2017-12-23T12:06:07,1,1,1,2,1,0
2866,2017-12-23T12:06:37,1,1,1,1,1,0
2867,2017-12-23T12:07:08,1,1,1,2,1,0
2868,2017-12-23T12:07:38,1,1,1,2,1,0
2869,2017-12-23T12:08:09,1,1,1,2,1,1
2870,2017-12-23T12:08:40,1,1,1,2,1,1
2871,2017-12-23T12:09:10,1,1,1,2,1,1
2872,2017-12-23T12:09:41,1,1,1,2,1,1
2873,2017-12-23T12:10:12,1,1,1,2,1,1
2874,2017-12-23T12:10:42,1,1,1,2,1,0
2875,2017-12-23T12:11:13,1,1,1,2,1,1
2876,2017-12-23T12:11:44,1,1,1,2,1,0
2877,2017-12-23T12:12:14,1,1,1,2,1,0
2878,2017-12-23T12:12:45,1,1,1,2,1,1
2879,2017-12-23T12:13:15,1,1,1,2,1,1
2880,2017-12-23T12:13:46,1,1,1,2,1,0
2881,2017-12-23T12:14:17,1,1,1,2,1,1
2882,2017-12-23T12:14:47,1,1,1,2,1,0
2883,2017-12-23T12:15:18,1,1,1,2,1,1
2884,2017-12-23T12:15:49,1,1,1,2,1,1
2885,2017-12-23T12:16:19,1,1,1,2,1,0
2886,2017-12-23T12:16:50,1,1,1,2,1,1
2887,2017-12-23T12:17:21,1,1,1,2,1,1
2888,2017-12-23T12:17:51,1,1,1,2,1,0
2889,2017-12-23T12:18:22,1,1,1,2,1,1
2890,2017-12-23T12:18:52,1,1,1,2,1,0
2891,2017-12-23T12:19:23,1,1,1,2,1,0
2892,2017-12-23T12:19:54,1,1,1,2,1,0
2893,2017-12-23T12:20:24,1,1,1,2,1,1
2894,2017-12-23T12:20:55,1,1,1,2,1,1
2895,2017-12-23T12:21:26,1,1,1,2,1,1
2896,2017-12-23T12:21:56,1,1,1,2,1,0
2897,2017-12-23T12:22:27,1,1,1,2,1,0
2898,2017-12-23T12:22:58,1,1,1,2,1,0
2899,2017-12-23T12:23:28,1,1,1,2,1,0
2900,2017-12-23T12:23:59,1,1,1,2,1,1
2901,2017-12-23T12:24:29,1,1,1,2,1,1
2902,2017-12-23T12:25:00,1,1,1,2,1,1
2903,2017-12-23T12:25:31,1,1,1,2,1,0
2904,2017-12-23T12:26:01,1,1,1,2,1,0
2905,2017-12-23T12:26:32,1,1,1,2,1,1
2906,2017-12-23T12:27:03,1,1,1,2,1,0
2907,2017-12-23T12:27:33,1,1,1,2,1,1
2908,2017-12-23T12:28:04,1,1,1,2,1,1
2909,2017-12-23T12:28:35,1,1,1,2,1,1
2910,2017-12-23T12:29:05,1,1,1,2,1,0
2911,2017-12-23T12:29:36,1,1,1,2,1,1
2912,2017-12-23T12:30:06,1,1,1,2,1,1
2913,2017-12-23T12:30:37,1,1,1,2,1,0
2914,2017-12-23T12:31:08,1,1,1,2,1,0
2915,2017-12-23T12:31:38,1,1,1,2,1,0
2916,2017-12-23T12:32:09,1,1,1,2,1,1
2917,2017-12-23T12:32:40,1,1,1,2,1,0
2918,2017-12-23T12:33:10,1,1,1,2,1,0
2919,2017-12-23T12:33:41,1,1,1,2,1,0
2920,2017-12-23T12:34:11,1,1,1,2,1,0
2921,2017-12-23T12:34:42,1,1,1,2,1,0
2922,2017-12-23T12:35:13,1,1,1,1,1,0
2923,2017-12-23T12:35:43,1,1,1,2,1,0
2924,2017-12-23T12:36:14,1,1,1,1,1,0
2925,2017-12-23T12:36:45,1,1,1,2,1,0
2926,2017-12-23T12:37:15,1,1,1,2,1,0
2927,2017-12-23T12:37:46,1,1,1,1,1,1
2928,2017-12-23T12:38:17,1,1,1,0,1,0
2929,2017-12-23T12:38:47,1,1,1,2,1,1
2930,2017-12-23T12:39:18,1,1,1,2,1,1
2931,2017-12-23T12:39:48,1,1,1,2,1,0
2932,2017-12-23T12:40:19,1,1,1,2,1,0
2933,2017-12-23T12:40:50,1,1,1,2,1,0
2934,2017-12-23T12:41:51,1,1,1,2,1,0
2935,2017-12-23T12:42:22,1,1,1,2,1,0
2936,2017-12-23T12:42:52,1,1,1,2,1,1
2937,2017-12-23T12:43:23,1,1,1,2,1,1
2938,2017-12-23T12:43:54,1,1,1,2,1,0
2939,2017-12-23T12:44:24,1,1,1,2,1,1
